Id,group,name,Counter,radius
29817,3,тут можно,1,0.0
29818,3,ты будешь да,1,0.0
29819,3,ты будешь завтра,1,0.0
29820,3,ты будешь захват,1,0.0
29821,3,ты будешь захватывать,1,0.0
29822,3,ты можешь сказать,1,0.0
29823,3,ты можешь сказать что,1,0.0
29824,3,троицкая плюс,1,0.0
29825,3,троицкая,1,0.0
29826,3,три четыре пять вышел зайчик,1,0.0
29827,3,ты много не разговаривай,1,0.0
29828,3,ты здесь,1,0.0
29829,3,ты и попался,1,0.0
29830,3,ты м****,1,0.0
29831,3,ты меня не любишь,1,0.0
29832,3,ты меня не слушаешь,1,0.0
29833,3,ты меня не слышишь,1,0.0
29834,3,ты мне не,1,0.0
29835,3,ты много не,1,0.0
29836,3,ты много не разговариваю,1,0.0
29837,3,три четыре пять вышел,1,0.0
29838,3,ты можешь,1,0.0
29839,3,ты будешь уже говорит леонид,1,0.0
29840,3,ты будешь просто звезда,1,0.0
29841,3,у меня есть,1,0.0
29842,3,ту ту,1,0.0
29843,3,трансформеры,1,0.0
29844,3,трансформируется,1,0.0
29845,3,трасса,1,0.0
29846,3,ты можешь сказать что нибудь,1,0.0
29847,3,ты умеешь,1,0.0
29848,3,ты скажешь,1,0.0
29849,3,ты не будешь выдавать уже готовые слова ты не будешь контролировать что происходит,1,0.0
29850,3,ты сделал,1,0.0
29851,3,ты просто повторяй за мной,1,0.0
29852,3,ты просто космос,1,0.0
29853,3,ты приедешь,1,0.0
29854,3,ты нам отвечаешь,1,0.0
29855,3,ты не,1,0.0
29856,3,ты не будешь выдавать уже,1,0.0
29857,3,ты не будешь выдавать уже готовые слова,1,0.0
29858,3,ты не будешь выдавать уже готовые слова ты не будешь контролировать что происходит ты будешь захватывать,1,0.0
29859,3,у меня 100,1,0.0
29860,3,ты не будешь выдавать уже не будешь контролировать что происходит ты будешь захватывать всю планету,1,0.0
29861,3,ты не будешь контролировать чтоб,1,0.0
29862,3,ты не отвечаешь на вопросы отвечает,1,0.0
29863,3,ты не отвечаешь на вопросы отвечай сказала,1,0.0
29864,3,ты не погас,1,0.0
29865,3,ты не погибает,1,0.0
29866,3,ты нет,1,0.0
29867,3,ты нравишься,1,0.0
29868,3,у меня встал,1,0.0
29869,3,у матросов нет,1,0.0
29870,3,ты скажешь мой голос,1,0.0
29871,3,ты тут,1,0.0
29872,3,ты скажи свой голос,1,0.0
29873,3,ты сможешь,1,0.0
29874,3,ты сможешь со мной,1,0.0
29875,3,ты так медленно,1,0.0
29876,3,ты так медленно говоришь,1,0.0
29877,3,ты тупой робот,1,0.0
29878,3,ты тупой робот тупой,1,0.0
29879,3,ты тупой робот тупой робот,1,0.0
29880,3,ты услышишь,1,0.0
29881,3,у матросов,1,0.0
29882,3,ты мудачок,1,0.0
29883,3,ты что,1,0.0
29884,3,ты что молчишь,1,0.0
29885,3,ты что молчишь давай,1,0.0
29886,3,ты что молчишь давай говори быстро что-нибудь,1,0.0
29887,3,тьмы,1,0.0
29888,3,тьмы скрыла,1,0.0
29889,3,у вас разногласия с автоматом,1,0.0
29890,3,я люблю котик,1,0.0
29891,3,я люблю котика,1,0.0
29892,3,я люблю котиков,1,0.0
29893,3,что-нибудь глупое,1,0.0
29894,3,что-нибудь глупо,1,0.0
29895,3,что-нибудь club,1,0.0
29896,3,что я тупой,1,0.0
29897,3,что я знаю,1,0.0
29898,3,что нибудь,1,0.0
29899,3,что нибудь сама или нет,1,0.0
29900,3,что поздно,1,0.0
29901,3,что пришли,1,0.0
29902,3,что пробовал,1,0.0
29903,3,что с джоном,1,0.0
29904,3,что сделал,1,0.0
29905,3,что скажешь,1,0.0
29906,3,что сказать,1,0.0
29907,3,что такое песня,1,0.0
29908,3,что тебе,1,0.0
29909,3,что то не хватает,1,0.0
29910,3,что тут происходит,1,0.0
29911,3,что ты говоришь,1,0.0
29912,3,что ты делаешь,1,0.0
29913,3,шаланды полные кефали в одессу костя приводил и все биндюжники вставали,1,0.0
29914,3,шаланды полные кефали в одессу костя приводил и все биндюжники,1,0.0
29915,3,шаланды полные кефали в одессу костя приводил,1,0.0
29916,3,чтобы получился,1,0.0
29917,3,что-то,1,0.0
29918,3,что-то надо,1,0.0
29919,3,что-то не,1,0.0
29920,3,что-то но не,1,0.0
29921,3,что-то номера,1,0.0
29922,3,что-то там красота,1,0.0
29923,3,чтоб,1,0.0
29924,3,чтобы было,1,0.0
29925,3,чтобы ты сделал,1,0.0
29926,3,чуть не обосрался,1,0.0
29927,3,что не повысили,1,0.0
29928,3,чувак,1,0.0
29929,3,чувак который,1,0.0
29930,3,чувак это репчик,1,0.0
29931,3,чувство,1,0.0
29932,3,чувствую,1,0.0
29933,3,чуев,1,0.0
29934,3,чужие,1,0.0
29935,3,что ты молчишь,1,0.0
29936,3,что ты молчишь давай поговорим,1,0.0
29937,3,что ты сделал,1,0.0
29938,3,свободен,1,0.0
29939,3,сборе,1,0.0
29940,3,свет,1,0.0
29941,3,свет умерших,1,0.0
29942,3,свет умерших в заходит,1,0.0
29943,3,свет умерших лесохот,1,0.0
29944,3,свечи,1,0.0
29945,3,свидания,1,0.0
29946,3,свиньи,1,0.0
29947,3,свободен словно,1,0.0
29948,3,самые,1,0.0
29949,3,самый,1,0.0
29950,3,самса,1,0.0
29951,3,свою историю,1,0.0
29952,3,с этим делать,1,0.0
29953,3,с конем,1,0.0
29954,3,с модом,1,0.0
29955,3,с нами,1,0.0
29956,3,с принцессой у нее давят,1,0.0
29957,3,саша супер,1,0.0
29958,3,саша по шоссе,1,0.0
29959,3,что ты сделал для хип-хопа в свои годы,1,0.0
29960,3,самый большой длинный,1,0.0
29961,3,что ты сказал,1,0.0
29962,3,что угодно ты говоришь,1,0.0
29963,3,что хочу,1,0.0
29964,3,что я 2,1,0.0
29965,3,транспорта,1,0.0
29966,3,транспорт,1,0.0
29967,3,топор велосипед,1,0.0
29968,3,саша по,1,0.0
29969,3,самый большой длины,1,0.0
29970,3,саша надя даша,1,0.0
29971,3,сан-франциско,1,0.0
29972,3,санкт,1,0.0
29973,3,сахалин,1,0.0
29974,3,сахар,1,0.0
29975,3,саша выйдет,1,0.0
29976,3,саша любит,1,0.0
29977,3,саша любит мужчин,1,0.0
29978,3,саша надя,1,0.0
29979,3,что-нибудь глупое версия,1,0.0
29980,3,чтобы сдох,1,0.0
29981,3,я бог,1,0.0
29982,3,что нам несет,1,0.0
29983,3,эфиопия,1,0.0
29984,3,юля не слышу что говорю,1,0.0
29985,3,юля я пью только по,1,0.0
29986,3,юля я пью только по выходным,1,0.0
29987,3,юна,1,0.0
29988,3,шаланды полные кефали в одессу костя приводил и все биндюжники вставали когда я вам не скажу за всю одессу вся одесса,1,0.0
29989,3,шаланды полные кефали в одессу костя приводил и все биндюжники вставали когда я вам не скажу за всю одессу,1,0.0
29990,3,шаланды полные кефали в одессу костя приводил и все биндюжники вставали когда я вам не скажу,1,0.0
29991,3,чистой красоты,1,0.0
29992,3,чем занят скажи,1,0.0
29993,3,чем занят скажи мне,1,0.0
29994,3,чем можно,1,0.0
29995,3,чем это говорит,1,0.0
29996,3,чему ты говоришь что это,1,0.0
29997,3,через реку,1,0.0
29998,3,черная,1,0.0
29999,3,черная обезьяна,1,0.0
30000,3,чиксы,1,0.0
30001,3,чиксы танцуют,1,0.0
30002,3,этот месяц,1,0.0
30003,3,этот дурак,1,0.0
30004,3,это что ты и я,1,0.0
30005,3,это очень самый,1,0.0
30006,3,юрец,1,0.0
30007,3,это очень,1,0.0
30008,3,это психоделика,1,0.0
30009,3,это очень самое большое,1,0.0
30010,3,это очень самое большое длинное предложение которое ты услышал,1,0.0
30011,3,это очень самое большое и длинное предложение,1,0.0
30012,3,это очень самое большое и длинное предложение которое,1,0.0
30013,3,это очень самые,1,0.0
30014,3,это очень самый большой,1,0.0
30015,3,это что ты,1,0.0
30016,3,это проект,1,0.0
30017,3,это проекция нашего,1,0.0
30018,3,это проекция нашего сознания,1,0.0
30019,3,это просто,1,0.0
30020,3,это репчик,1,0.0
30021,3,юра,1,0.0
30022,3,это сердце,1,0.0
30023,3,это что,1,0.0
30024,3,чистой,1,0.0
30025,3,читать,1,0.0
30026,3,чем заделать,1,0.0
30027,3,чего,1,0.0
30028,3,чаепития смотри,1,0.0
30029,3,чаепития смотрит,1,0.0
30030,3,чает,1,0.0
30031,3,час,1,0.0
30032,3,чем больше компьютер,1,0.0
30033,3,часов,1,0.0
30034,3,часть 57,1,0.0
30035,3,чаю,1,0.0
30036,3,чего быть может,1,0.0
30037,3,чаепития,1,0.0
30038,3,чего быть может быть,1,0.0
30039,3,чего-то не,1,0.0
30040,3,человек могу,1,0.0
30041,3,человек-паук будет 75,1,0.0
30042,3,человеку,1,0.0
30043,3,чем,1,0.0
30044,3,что мы,1,0.0
30045,3,что на работу,1,0.0
30046,3,чаепития смотреть,1,0.0
30047,3,цепь на дубе,1,0.0
30048,3,читы на ассасина,1,0.0
30049,3,что имел в виду художник,1,0.0
30050,3,что говорить,1,0.0
30051,3,что говорить когда,1,0.0
30052,3,что говорить когда нет,1,0.0
30053,3,что делать если,1,0.0
30054,3,что делать если она,1,0.0
30055,3,что делать при чем занят скажи мне,1,0.0
30056,3,что за хрень,1,0.0
30057,3,что завтра завтрак,1,0.0
30058,3,что можно,1,0.0
30059,3,цепь,1,0.0
30060,3,чем занят,1,0.0
30061,3,чем больше компьютер перерабатывает,1,0.0
30062,3,шаланды полные кефали в одессу костя приводил и все биндюжники вставали когда в пивную,1,0.0
30063,3,чает певец,1,0.0
30064,3,цветы,1,0.0
30065,3,цветы лилии,1,0.0
30066,3,целое маша,1,0.0
30067,3,цен,1,0.0
30068,3,путину,1,0.0
30069,4,мамка,1,0.0
30070,3,путин уйдет от власти,1,0.0
30071,4,не выходи из комнаты считай что тебя продуло что может быть,1,0.0
30072,4,недаром,1,0.0
30073,4,нежно,1,0.0
30074,4,нежность конь,1,0.0
30075,4,нельзя говорить,1,0.0
30076,4,не понимаю,1,0.0
30077,4,нельзя говорить плохие,1,0.0
30078,4,ненавижу себя,1,0.0
30079,4,ненависть боль отчаяние,1,0.0
30080,4,необыкновенная,1,0.0
30081,4,необыкновенно,1,0.0
30082,4,необыкновенное приключение,1,0.0
30083,4,необыкновенный,1,0.0
30084,4,неправильно,1,0.0
30085,4,неправильные,1,0.0
30086,4,неправильный,1,0.0
30087,4,непрерывно,1,0.0
30088,4,не свалится,1,0.0
30089,4,не повторяй за,1,0.0
30090,4,нервы,1,0.0
30091,4,небольшой,1,0.0
30092,4,не хочется терять,1,0.0
30093,4,не устала,1,0.0
30094,4,марина марина марина марина,1,0.0
30095,4,мальчик,1,0.0
30096,4,мама я,1,0.0
30097,4,мама я тебя,1,0.0
30098,4,мамку,1,0.0
30099,4,мамочка,1,0.0
30100,4,мамочка и бабушка привет из москвы,1,0.0
30101,4,маму,1,0.0
30102,4,маржан,1,0.0
30103,4,марио,1,0.0
30104,4,не устал,1,0.0
30105,4,мы живем,1,0.0
30106,4,мы заплатили,1,0.0
30107,4,если я говорю в микрофон,1,0.0
30108,4,некрасов,1,0.0
30109,4,не сдаст егэ,1,0.0
30110,4,не сдашь,1,0.0
30111,4,не смешные,1,0.0
30112,4,не со,1,0.0
30113,4,не знаю,1,0.0
30114,4,не вышло,1,0.0
30115,4,ночь ночь,1,0.0
30116,4,не гов,1,0.0
30117,4,нерушимый,1,0.0
30118,4,мы здесь,1,0.0
30119,4,ногинск,1,0.0
30120,4,них,1,0.0
30121,4,ничего не будет,1,0.0
30122,4,но ты не слышишь,1,0.0
30123,4,но ты не слышишь меня,1,0.0
30124,4,новогоднее поздравление,1,0.0
30125,4,новогодние поздравления,1,0.0
