Pattern,#SUP:
there -1 oh -1 so -1 now -1 ,1.0
is -1 only -1 one -1 way -1 to -1 ,1.0
a -1 im -1 workin -1 on -1 ,1.0
bianca -1 beat -1 the -1 hell -1 out -1 of -1 ,1.0
bianca -1 beat -1 the -1 hell -1 out -1 of -1 some -1 ,1.0
i -1 do -1 you -1 dont -1 care -1 if -1 i -1 die -1 i -1 told -1 you -1 ,1.0
i -1 do -1 you -1 dont -1 care -1 if -1 i -1 die -1 i -1 told -1 you -1 why -1 re -1 ,1.0
dont -1 know -1 why -1 im -1 bothering -1 to -1 ask -1 but -1 are -1 you -1 going -1 ,1.0
asshole -1 paid -1 me -1 to -1 take -1 ,1.0
asshole -1 paid -1 me -1 to -1 take -1 out -1 a -1 ,1.0
also -1 i -1 dont -1 like -1 the -1 ,1.0
and -1 may -1 god -1 be -1 ,1.0
boys -1 unless -1 your -1 sister -1 is -1 ,1.0
see -1 any -1 kind -1 of -1 pleasure -1 that -1 would -1 make -1 this -1 ,1.0
him -1 busier -1 they -1 took -1 everything -1 they -1 tried -1 but -1 ,1.0
were -1 fighting -1 each -1 other -1 ,1.0
him -1 busier -1 they -1 took -1 everything -1 they -1 tried -1 but -1 i -1 didnt -1 let -1 ,1.0
to -1 take -1 fernando -1 and -1 diego -1 ,1.0
and -1 youll -1 go -1 to -1 sleep -1 i -1 just -1 ,1.0
want -1 to -1 know -1 how -1 ,1.0
the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 ,1.0
the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 ,1.0
the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 ,1.0
were -1 fighting -1 each -1 other -1 are -1 ,1.0
the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 ,1.0
the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 ,1.0
were -1 fighting -1 each -1 other -1 are -1 now -1 ,1.0
do -1 my -1 moms -1 from -1 canada -1 you -1 know -1 french -1 ,1.0
the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 youre -1 such -1 a -1 fuckup -1 ,1.0
it -1 that -1 youre -1 such -1 a -1 fuckup -1 ,1.0
it -1 that -1 youre -1 such -1 a -1 ,1.0
wonder -1 if -1 the -1 guys -1 were -1 supposed -1 to -1 ,1.0
wonder -1 if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 ,1.0
wait -1 i -1 it -1 gets -1 worse -1 ,1.0
wonder -1 if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 to -1 go -1 ,1.0
date -1 until -1 her -1 older -1 sister -1 ,1.0
wonder -1 if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 ,1.0
date -1 until -1 her -1 older -1 sister -1 does -1 ,1.0
wonder -1 if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 ,1.0
wonder -1 if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 with -1 you -1 ,1.0
to -1 say -1 about -1 it -1 ,1.0
you -1 get -1 me -1 my -1 freshman -1 ,1.0
for -1 any -1 of -1 this -1 and -1 then -1 you -1 go -1 ,1.0
a -1 date -1 easy -1 enough -1 the -1 ,1.0
i -1 thought -1 we -1 were -1 officially -1 opposed -1 to -1 ,1.0
of -1 those -1 who -1 died -1 ,1.0
got -1 asked -1 to -1 the -1 ,1.0
for -1 any -1 of -1 this -1 and -1 then -1 you -1 go -1 totally -1 apeshit -1 when -1 you -1 get -1 ,1.0
got -1 asked -1 to -1 the -1 prom -1 and -1 ,1.0
im -1 a -1 little -1 busy -1 dont -1 make -1 me -1 do -1 ,1.0
i -1 was -1 protecting -1 you -1 ,1.0
damn -1 all -1 of -1 you -1 ,1.0
had -1 to -1 hear -1 one -1 more -1 story -1 ,1.0
what -1 s -1 up -1 with -1 ,1.0
men -1 who -1 would -1 have -1 relied -1 ,1.0
in -1 you -1 you -1 are -1 ,1.0
are -1 you -1 to -1 return -1 to -1 santo -1 domingo -1 or -1 any -1 ,1.0
what -1 s -1 up -1 with -1 your -1 ,1.0
in -1 you -1 you -1 are -1 bound -1 by -1 ,1.0
in -1 you -1 you -1 are -1 bound -1 by -1 an -1 oath -1 ,1.0
calling -1 the -1 shots -1 and -1 while -1 hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 ,1.0
calling -1 the -1 shots -1 and -1 while -1 hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 woo -1 bianca -1 ,1.0
hot -1 rod -1 joey -1 right -1 ,1.0
kats -1 not -1 going -1 youre -1 ,1.0
kats -1 not -1 going -1 youre -1 not -1 ,1.0
what -1 s -1 up -1 with -1 your -1 dad -1 ,1.0
act -1 of -1 brutality -1 you -1 have -1 created -1 chaos -1 ,1.0
have -1 to -1 be -1 a -1 pretty -1 big -1 deal -1 to -1 get -1 you -1 to -1 mainline -1 tequila -1 ,1.0
he -1 a -1 pain -1 in -1 ,1.0
why -1 dont -1 we -1 discuss -1 your -1 driving -1 need -1 to -1 be -1 ,1.0
direct -1 quote -1 i -1 don -1 t -1 know -1 ,1.0
have -1 a -1 date -1 i -1 dont -1 know -1 why -1 im -1 bothering -1 to -1 ask -1 but -1 are -1 you -1 going -1 to -1 bogey -1 lowensteins -1 party -1 saturday -1 ,1.0
who -1 would -1 have -1 relied -1 upon -1 our -1 judgment -1 ,1.0
i -1 found -1 a -1 picture -1 of -1 ,1.0
i -1 found -1 a -1 picture -1 of -1 jared -1 leto -1 ,1.0
i -1 found -1 a -1 picture -1 of -1 jared -1 leto -1 in -1 one -1 ,1.0
ive -1 just -1 been -1 going -1 over -1 the -1 whole -1 thing -1 in -1 my -1 head -1 and -1 you -1 told -1 me -1 that -1 ,1.0
was -1 that -1 your -1 sister -1 ,1.0
the -1 prestige -1 of -1 the -1 job -1 title -1 ,1.0
lowensteins -1 party -1 is -1 normal -1 but -1 ,1.0
need -1 to -1 do -1 is -1 ,1.0
expect -1 me -1 to -1 take -1 all -1 the -1 risks -1 ,1.0
also -1 i -1 dont -1 like -1 the -1 smell -1 of -1 the -1 ,1.0
think -1 i -1 speak -1 correctly -1 when -1 i -1 say -1 that -1 camerons -1 love -1 is -1 pure -1 ,1.0
okay -1 likes -1 thai -1 food -1 feminist -1 prose -1 and -1 angry -1 stinky -1 girl -1 music -1 ,1.0
okay -1 likes -1 thai -1 food -1 feminist -1 prose -1 and -1 angry -1 stinky -1 girl -1 music -1 of -1 the -1 ,1.0
okay -1 likes -1 thai -1 food -1 feminist -1 prose -1 and -1 angry -1 stinky -1 girl -1 music -1 of -1 the -1 indierock -1 persuasion -1 ,1.0
the -1 barbie -1 n -1 ken -1 ,1.0
to -1 sleep -1 with -1 a -1 ,1.0
i -1 take -1 you -1 to -1 places -1 youve -1 never -1 been -1 ,1.0
i -1 want -1 to -1 talk -1 to -1 you -1 about -1 ,1.0
i -1 want -1 to -1 talk -1 to -1 you -1 about -1 the -1 prom -1 ,1.0
least -1 start -1 wearing -1 a -1 bra -1 ,1.0
you -1 think -1 of -1 for -1 such -1 a -1 task -1 ,1.0
im -1 on -1 it -1 when -1 i -1 shell -1 out -1 fifty -1 ,1.0
im -1 on -1 it -1 when -1 i -1 shell -1 out -1 fifty -1 i -1 expect -1 ,1.0
the -1 barbie -1 n -1 ken -1 shit -1 ,1.0
used -1 at -1 night -1 before -1 ,1.0
with -1 us -1 a -1 little -1 ,1.0
pieces -1 of -1 information -1 on -1 miss -1 katarina -1 stratford -1 i -1 think -1 youll -1 ,1.0
pieces -1 of -1 information -1 on -1 miss -1 katarina -1 stratford -1 i -1 think -1 youll -1 find -1 helpful -1 ,1.0
right -1 foot -1 there -1 try -1 lookin -1 at -1 ,1.0
lowensteins -1 party -1 is -1 normal -1 but -1 youre -1 too -1 busy -1 ,1.0
right -1 foot -1 there -1 try -1 lookin -1 at -1 it -1 from -1 this -1 angle -1 ,1.0
gig -1 thats -1 gonna -1 be -1 ,1.0
whole -1 thing -1 in -1 my -1 head -1 and -1 you -1 told -1 me -1 that -1 part -1 already -1 ,1.0
knew -1 youd -1 forbid -1 me -1 to -1 go -1 since -1 gloria -1 ,1.0
knew -1 youd -1 forbid -1 me -1 to -1 go -1 since -1 gloria -1 steinem -1 ,1.0
to -1 their -1 calculations -1 the -1 circumference -1 of -1 the -1 earth -1 is -1 approximately -1 22000 -1 leagues -1 or -1 more -1 ,1.0
the -1 tux -1 get -1 her -1 to -1 ,1.0
my -1 life -1 had -1 to -1 point -1 out -1 ,1.0
i -1 meet -1 this -1 man -1 ,1.0
my -1 life -1 had -1 to -1 point -1 out -1 my -1 head -1 ,1.0
my -1 life -1 had -1 to -1 point -1 out -1 my -1 head -1 to -1 someone -1 ,1.0
line -1 to -1 go -1 out -1 with -1 a -1 ,1.0
ready -1 to -1 risk -1 my -1 ,1.0
ive -1 got -1 the -1 sears -1 catalog -1 thing -1 going -1 and -1 ,1.0
ive -1 got -1 the -1 sears -1 catalog -1 thing -1 going -1 and -1 the -1 ,1.0
that -1 youre -1 such -1 a -1 ,1.0
ive -1 got -1 the -1 sears -1 catalog -1 thing -1 going -1 and -1 the -1 tube -1 sock -1 gig -1 thats -1 gonna -1 ,1.0
i -1 never -1 told -1 you -1 ,1.0
and -1 go -1 as -1 naked -1 as -1 the -1 day -1 god -1 created -1 them -1 do -1 they -1 have -1 such -1 thoughts -1 ,1.0
am -1 doing -1 what -1 i -1 think -1 ,1.0
men -1 of -1 this -1 fine -1 institution -1 are -1 severely -1 lacking -1 but -1 killing -1 yourself -1 so -1 you -1 can -1 be -1 with -1 ,1.0
men -1 of -1 this -1 fine -1 institution -1 are -1 severely -1 lacking -1 but -1 killing -1 yourself -1 so -1 you -1 can -1 be -1 with -1 william -1 ,1.0
men -1 of -1 this -1 fine -1 institution -1 are -1 severely -1 lacking -1 but -1 killing -1 yourself -1 so -1 you -1 can -1 be -1 with -1 william -1 shakespeare -1 ,1.0
her -1 some -1 noodles -1 and -1 a -1 book -1 and -1 sit -1 around -1 listening -1 to -1 ,1.0
that -1 youre -1 such -1 a -1 fuckup -1 ,1.0
men -1 of -1 this -1 fine -1 institution -1 are -1 severely -1 lacking -1 but -1 killing -1 yourself -1 so -1 you -1 can -1 be -1 with -1 william -1 shakespeare -1 is -1 beyond -1 the -1 ,1.0
her -1 some -1 noodles -1 and -1 a -1 book -1 and -1 sit -1 around -1 listening -1 to -1 chicks -1 who -1 ,1.0
are -1 you -1 familiar -1 with -1 the -1 ,1.0
kat -1 and -1 what -1 have -1 you -1 done -1 ,1.0
ive -1 retrieved -1 certain -1 pieces -1 ,1.0
are -1 you -1 familiar -1 with -1 the -1 work -1 ,1.0
until -1 that -1 one -1 gets -1 a -1 boyfriend -1 ,1.0
use -1 of -1 them -1 when -1 ,1.0
hes -1 busy -1 setting -1 up -1 the -1 plan -1 ,1.0
ive -1 retrieved -1 certain -1 pieces -1 of -1 ,1.0
hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 ,1.0
hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 ,1.0
hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 woo -1 ,1.0
hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 woo -1 bianca -1 ,1.0
out -1 with -1 you -1 know -1 ,1.0
hey -1 its -1 all -1 for -1 the -1 ,1.0
come -1 to -1 visit -1 you -1 ,1.0
hear -1 youre -1 helpin -1 verona -1 ,1.0
polo -1 the -1 kingdom -1 of -1 china -1 is -1 one -1 ,1.0
was -1 never -1 meant -1 to -1 live -1 with -1 a -1 ,1.0
he -1 means -1 that -1 strictly -1 ,1.0
to -1 buy -1 her -1 some -1 noodles -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 ,1.0
i -1 hear -1 youre -1 helpin -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 ,1.0
i -1 hear -1 youre -1 helpin -1 verona -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 ,1.0
he -1 means -1 that -1 strictly -1 in -1 a -1 non -1 ,1.0
yeah -1 well -1 dont -1 let -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 ,1.0
t -1 go -1 if -1 kat -1 doesnt -1 go -1 listen -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 ,1.0
one -1 more -1 story -1 about -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 guess -1 i -1 ,1.0
me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 guess -1 i -1 thought -1 i -1 ,1.0
gigglepuss -1 is -1 playing -1 there -1 tomorrow -1 ,1.0
get -1 to -1 wall -1 street -1 ,1.0
my -1 life -1 to -1 prove -1 it -1 ,1.0
me -1 the -1 man -1 is -1 preparing -1 his -1 own -1 cross -1 ,1.0
is -1 my -1 head -1 let -1 me -1 see -1 what -1 i -1 can -1 do -1 ,1.0
food -1 feminist -1 prose -1 and -1 angry -1 ,1.0
i -1 believe -1 we -1 share -1 an -1 ,1.0
food -1 feminist -1 prose -1 and -1 angry -1 stinky -1 girl -1 ,1.0
how -1 to -1 get -1 down -1 ,1.0
wheres -1 kat -1 and -1 what -1 ,1.0
wheres -1 kat -1 and -1 what -1 have -1 ,1.0
wheres -1 kat -1 and -1 what -1 have -1 you -1 ,1.0
i -1 believe -1 we -1 share -1 an -1 art -1 ,1.0
son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 ,1.0
you -1 even -1 know -1 my -1 name -1 ,1.0
one -1 will -1 go -1 out -1 ,1.0
alone -1 my -1 grandfather -1 died -1 i -1 stayed -1 with -1 her -1 ,1.0
him -1 instead -1 of -1 helping -1 daddy -1 hold -1 me -1 ,1.0
could -1 buy -1 new -1 speakers -1 ,1.0
son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 frightening -1 christopher -1 you -1 ,1.0
to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 ,1.0
son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 frightening -1 christopher -1 you -1 must -1 ,1.0
to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 golf -1 team -1 ,1.0
son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 frightening -1 christopher -1 you -1 must -1 speak -1 ,1.0
why -1 is -1 it -1 that -1 youre -1 ,1.0
bound -1 by -1 an -1 oath -1 father -1 ,1.0
daddy -1 hold -1 me -1 hostage -1 ,1.0
isnt -1 going -1 otherwise -1 known -1 as -1 ,1.0
son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 frightening -1 christopher -1 you -1 must -1 speak -1 to -1 them -1 ,1.0
just -1 keep -1 me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 guess -1 i -1 ,1.0
man -1 has -1 ever -1 taken -1 you -1 away -1 from -1 me -1 ,1.0
just -1 keep -1 me -1 locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 guess -1 i -1 thought -1 ,1.0
man -1 has -1 ever -1 taken -1 you -1 away -1 from -1 me -1 i -1 ,1.0
man -1 has -1 ever -1 taken -1 you -1 away -1 from -1 me -1 i -1 can -1 arrange -1 ,1.0
what -1 have -1 you -1 done -1 with -1 ,1.0
my -1 son -1 my -1 son -1 your -1 certitudes -1 ,1.0
man -1 has -1 ever -1 taken -1 you -1 away -1 from -1 me -1 i -1 can -1 arrange -1 for -1 the -1 queen -1 ,1.0
my -1 son -1 my -1 son -1 your -1 certitudes -1 are -1 ,1.0
man -1 has -1 ever -1 taken -1 you -1 away -1 from -1 me -1 i -1 can -1 arrange -1 for -1 the -1 queen -1 to -1 ,1.0
my -1 son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 ,1.0
complete -1 fruitloop -1 or -1 is -1 ,1.0
would -1 i -1 do -1 that -1 ,2.0
my -1 son -1 my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 frightening -1 ,1.0
night -1 i -1 take -1 you -1 ,1.0
you -1 didnt -1 have -1 a -1 ,1.0
one -1 of -1 the -1 richest -1 ,1.0
be -1 home -1 til -1 two -1 ,1.0
wont -1 be -1 easy -1 to -1 get -1 rid -1 of -1 your -1 ,1.0
at -1 this -1 school -1 are -1 so -1 incredibly -1 foul -1 ,1.0
one -1 of -1 the -1 richest -1 of -1 ,1.0
if -1 your -1 name -1 or -1 ,1.0
the -1 portuguese -1 have -1 already -1 ,1.0
if -1 your -1 name -1 or -1 mine -1 is -1 ,1.0
were -1 going -1 to -1 school -1 ,1.0
you -1 dont -1 get -1 out -1 ,1.0
you -1 dont -1 get -1 out -1 of -1 ,1.0
grandma -1 on -1 the -1 couch -1 watching -1 wheel -1 of -1 ,1.0
dont -1 let -1 passion -1 overwhelm -1 ,1.0
grandma -1 on -1 the -1 couch -1 watching -1 wheel -1 of -1 fortune -1 ,1.0
listen -1 i -1 know -1 you -1 hate -1 having -1 to -1 sit -1 ,1.0
listen -1 i -1 know -1 you -1 hate -1 having -1 to -1 sit -1 home -1 ,1.0
you -1 got -1 for -1 me -1 ,1.0
listen -1 i -1 know -1 you -1 hate -1 having -1 to -1 sit -1 home -1 because -1 ,1.0
can -1 do -1 now -1 is -1 ,1.0
the -1 part -1 where -1 bianca -1 beat -1 the -1 hell -1 out -1 of -1 some -1 guy -1 ,1.0
never -1 do -1 anything -1 just -1 ,1.0
back -1 on -1 the -1 payroll -1 ,1.0
never -1 been -1 proven -1 william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 ,1.0
listening -1 to -1 you -1 since -1 my -1 council -1 said -1 no -1 ,1.0
never -1 been -1 proven -1 william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 ,1.0
grandfather -1 died -1 i -1 stayed -1 with -1 ,1.0
never -1 been -1 proven -1 william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 would -1 ,1.0
bianca -1 youd -1 be -1 set -1 ,1.0
you -1 can -1 do -1 anything -1 ,1.0
the -1 earth -1 is -1 approximately -1 22000 -1 leagues -1 or -1 ,1.0
the -1 earth -1 is -1 approximately -1 22000 -1 leagues -1 or -1 more -1 ,1.0
wont -1 talk -1 to -1 any -1 boys -1 unless -1 your -1 ,1.0
wont -1 talk -1 to -1 any -1 boys -1 unless -1 your -1 sister -1 ,1.0
s -1 not -1 a -1 captain -1 of -1 oppression -1 like -1 ,1.0
than -1 say -1 joey -1 dorseys -1 ,1.0
asked -1 me -1 to -1 meet -1 ,1.0
never -1 do -1 anything -1 just -1 because -1 ,1.0
swear -1 on -1 all -1 the -1 holy -1 ,1.0
by -1 to -1 chat -1 are -1 ,1.0
the -1 belly -1 before -1 you -1 go -1 ,1.0
worked -1 out -1 tonight -1 huh -1 ,1.0
i -1 need -1 any -1 social -1 ,1.0
by -1 to -1 chat -1 are -1 you -1 lost -1 ,1.0
by -1 to -1 chat -1 are -1 you -1 ,1.0
or -1 the -1 raincoats -1 but -1 ,1.0
i -1 speak -1 correctly -1 when -1 i -1 say -1 that -1 ,1.0
or -1 the -1 raincoats -1 but -1 theyre -1 ,1.0
ill -1 get -1 right -1 on -1 it -1 ,1.0
know -1 what -1 you -1 want -1 ,1.0
i -1 speak -1 correctly -1 when -1 i -1 say -1 that -1 camerons -1 love -1 is -1 pure -1 ,1.0
better -1 i -1 prefer -1 to -1 think -1 ,1.0
of -1 jared -1 leto -1 in -1 one -1 of -1 her -1 drawers -1 so -1 ,1.0
know -1 who -1 the -1 raincoats -1 ,1.0
is -1 recruit -1 a -1 guy -1 wholl -1 go -1 ,1.0
better -1 i -1 prefer -1 to -1 think -1 of -1 it -1 ,1.0
is -1 recruit -1 a -1 guy -1 wholl -1 go -1 out -1 with -1 ,1.0
is -1 recruit -1 a -1 guy -1 wholl -1 go -1 out -1 with -1 her -1 ,1.0
are -1 gonna -1 help -1 me -1 ,1.0
who -1 you -1 want -1 me -1 to -1 ,1.0
you -1 dont -1 care -1 if -1 i -1 die -1 ,1.0
go -1 out -1 with -1 him -1 ,2.0
patris -1 et -1 filius -1 et -1 spiritus -1 ,1.0
patris -1 et -1 filius -1 et -1 spiritus -1 sancti -1 ,1.0
fault -1 for -1 the -1 rest -1 ,1.0
who -1 you -1 want -1 me -1 to -1 bend -1 my -1 rules -1 ,1.0
one -1 minute -1 think -1 that -1 ,1.0
who -1 you -1 want -1 me -1 to -1 bend -1 my -1 rules -1 for -1 ,1.0
far -1 as -1 i -1 can -1 tell -1 ,1.0
one -1 minute -1 think -1 that -1 you -1 had -1 ,1.0
far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 ,1.0
id -1 never -1 do -1 anything -1 just -1 because -1 everyone -1 else -1 was -1 doing -1 ,1.0
far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 ,1.0
we -1 havent -1 progressed -1 to -1 fullon -1 ,1.0
really -1 whip -1 me -1 into -1 a -1 ,1.0
i -1 am -1 your -1 eminence -1 unfortunately -1 don -1 colon -1 ,1.0
really -1 whip -1 me -1 into -1 a -1 verbal -1 frenzy -1 ,1.0
and -1 while -1 hes -1 busy -1 setting -1 ,1.0
prestige -1 of -1 the -1 job -1 title -1 and -1 the -1 benefits -1 package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 ,1.0
alcatraz -1 he -1 seems -1 like -1 he -1 ,1.0
they -1 say -1 i -1 thought -1 you -1 were -1 above -1 all -1 ,1.0
alcatraz -1 he -1 seems -1 like -1 he -1 thrives -1 ,1.0
they -1 say -1 i -1 thought -1 you -1 were -1 above -1 all -1 that -1 hey -1 ,1.0
they -1 say -1 i -1 thought -1 you -1 were -1 above -1 all -1 that -1 hey -1 man -1 ,1.0
really -1 thought -1 i -1 could -1 ,1.0
the -1 verdict -1 of -1 my -1 council -1 ,1.0
really -1 thought -1 i -1 could -1 make -1 my -1 ,1.0
really -1 thought -1 i -1 could -1 make -1 my -1 own -1 ,1.0
alcatraz -1 he -1 seems -1 like -1 he -1 thrives -1 on -1 danger -1 ,1.0
could -1 say -1 hes -1 a -1 moron -1 but -1 hes -1 number -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 ,1.0
dont -1 see -1 sin -1 in -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 ,1.0
could -1 say -1 hes -1 a -1 moron -1 but -1 hes -1 number -1 twelve -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 ,1.0
point -1 but -1 she -1 doesnt -1 want -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 golf -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 golf -1 team -1 ,1.0
sarah -1 lawrence -1 and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 golf -1 team -1 school -1 ,1.0
she -1 doesnt -1 want -1 to -1 ,1.0
this -1 mans -1 proposition -1 your -1 eminence -1 i -1 ,1.0
why -1 do -1 girls -1 like -1 that -1 always -1 like -1 guys -1 ,1.0
laid -1 back -1 like -1 everyone -1 ,1.0
why -1 do -1 girls -1 like -1 that -1 always -1 like -1 guys -1 like -1 ,1.0
laid -1 back -1 like -1 everyone -1 else -1 ,1.0
ever -1 taken -1 you -1 away -1 ,1.0
fenders -1 dont -1 really -1 whip -1 me -1 into -1 a -1 verbal -1 ,1.0
youd -1 forbid -1 me -1 to -1 go -1 since -1 ,1.0
you -1 will -1 soon -1 be -1 ,1.0
i -1 am -1 your -1 eminence -1 unfortunately -1 don -1 colon -1 that -1 is -1 ,1.0
as -1 an -1 alternative -1 to -1 what -1 ,1.0
has -1 this -1 huge -1 raging -1 fit -1 ,1.0
you -1 wont -1 accept -1 our -1 proposal -1 well -1 simply -1 find -1 ,1.0
